»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2020-12-03,'002461,÷ÈΩ≠∆°æ∆,9.76,9.93,9.68,9.88,9.88,-0.12,-1.2146,0.5418,11992351,116924052.67,21602085964.8,21602085964.8
2020-12-02,'002461,÷ÈΩ≠∆°æ∆,9.88,10.04,9.87,9.95,9.95,-0.07,-0.7035,0.4161,9209349,91393716.27,21867685382.4,21867685382.4
2020-12-01,'002461,÷ÈΩ≠∆°æ∆,9.95,9.97,9.86,9.9,9.92,0.03,0.3024,0.4323,9568642,94900705.28,22022618376.0,22022618376.0
2020-11-30,'002461,÷ÈΩ≠∆°æ∆,9.92,10.07,9.85,10.06,10.08,-0.16,-1.5873,0.6448,14272305,141616804.94,21956218521.6,21956218521.6
2020-11-27,'002461,÷ÈΩ≠∆°æ∆,10.08,10.21,10.0,10.18,10.18,-0.1,-0.9823,0.5142,11379882,114454885.28,22310351078.4,22310351078.4
2020-11-26,'002461,÷ÈΩ≠∆°æ∆,10.18,10.27,10.01,10.05,10.1,0.08,0.7921,0.5524,12227438,124143314.84,22531683926.4,22531683926.4
2020-11-25,'002461,÷ÈΩ≠∆°æ∆,10.1,10.48,10.08,10.42,10.5,-0.4,-3.8095,0.9278,20536260,209373475.0,22354617648.0,22354617648.0
2020-11-24,'002461,÷ÈΩ≠∆°æ∆,10.5,10.76,10.32,10.76,10.86,-0.36,-3.3149,1.1622,25723053,270196163.89,23239949040.0,23239949040.0
2020-11-23,'002461,÷ÈΩ≠∆°æ∆,10.86,11.09,10.64,10.75,10.74,0.12,1.1173,1.5996,35403728,384088605.03,24036747292.8,24036747292.8
2020-11-20,'002461,÷ÈΩ≠∆°æ∆,10.74,10.84,10.18,10.28,10.26,0.48,4.6784,1.5482,34267673,365478010.99,23771147875.2,23771147875.2
2020-11-19,'002461,÷ÈΩ≠∆°æ∆,10.26,10.4,9.81,9.91,9.99,0.27,2.7027,1.02,22575921,230121797.86,22708750204.8,22708750204.8
2020-11-18,'002461,÷ÈΩ≠∆°æ∆,9.99,10.31,9.9,10.25,10.31,-0.32,-3.1038,0.9165,20285668,203868752.9,22111151515.2,22111151515.2
2020-11-17,'002461,÷ÈΩ≠∆°æ∆,10.31,10.91,10.23,10.58,10.65,-0.34,-3.1925,1.1173,24729830,261019115.59,22819416628.8,22819416628.8
2020-11-16,'002461,÷ÈΩ≠∆°æ∆,10.65,10.68,10.2,10.27,10.48,0.17,1.6221,1.1135,24645306,258239103.91,23571948312.0,23571948312.0
2020-11-13,'002461,÷ÈΩ≠∆°æ∆,10.48,10.84,10.01,10.8,11.11,-0.63,-5.6706,1.5562,34442735,356868960.84,23195682470.4,23195682470.4
2020-11-12,'002461,÷ÈΩ≠∆°æ∆,11.11,11.28,9.96,10.17,10.28,0.83,8.0739,1.9874,43988097,473715077.94,24590079412.8,24590079412.8
2020-11-11,'002461,÷ÈΩ≠∆°æ∆,10.28,10.45,9.87,9.99,9.99,0.29,2.9029,1.2048,26665147,273186621.78,22753016774.4,22753016774.4
2020-11-10,'002461,÷ÈΩ≠∆°æ∆,9.99,10.19,9.68,9.79,9.8,0.19,1.9388,0.7955,17606624,175141538.68,22111151515.2,22111151515.2
2020-11-09,'002461,÷ÈΩ≠∆°æ∆,9.8,9.86,9.7,9.7,9.82,-0.02,-0.2037,0.6156,13625867,133123828.44,21690619104.0,21690619104.0
2020-11-06,'002461,÷ÈΩ≠∆°æ∆,9.82,10.46,9.73,10.45,10.25,-0.43,-4.1951,0.8446,18694072,185401688.79,21734885673.6,21734885673.6
2020-11-05,'002461,÷ÈΩ≠∆°æ∆,10.25,10.31,9.63,9.66,9.63,0.62,6.4382,1.1254,24908056,250408735.04,22686616920.0,22686616920.0
2020-11-04,'002461,÷ÈΩ≠∆°æ∆,9.63,9.77,9.53,9.77,9.77,-0.14,-1.433,0.3161,6996819,67429450.76,21314353262.4,21314353262.4
2020-11-03,'002461,÷ÈΩ≠∆°æ∆,9.77,9.9,9.66,9.71,9.75,0.02,0.2051,0.3521,7794226,76035382.95,21624219249.6,21624219249.6
2020-11-02,'002461,÷ÈΩ≠∆°æ∆,9.75,9.95,9.67,9.72,9.81,-0.06,-0.6116,0.3665,8111013,79252264.37,21579952680.0,21579952680.0
2020-10-30,'002461,÷ÈΩ≠∆°æ∆,9.81,10.2,9.77,10.16,10.26,-0.45,-4.386,0.7316,16193200,160470411.76,21712752388.8,21712752388.8
2020-10-29,'002461,÷ÈΩ≠∆°æ∆,10.26,10.45,9.89,10.0,10.01,0.25,2.4975,0.8023,17756738,181334595.29,22708750204.8,22708750204.8
2020-10-28,'002461,÷ÈΩ≠∆°æ∆,10.01,10.11,9.75,9.85,9.82,0.19,1.9348,0.68,15050122,149241622.49,22155418084.8,22155418084.8
2020-10-27,'002461,÷ÈΩ≠∆°æ∆,9.82,10.25,9.61,9.64,9.68,0.14,1.4463,0.6834,15125973,150467321.92,21734885673.6,21734885673.6
2020-10-26,'002461,÷ÈΩ≠∆°æ∆,9.68,10.05,9.41,10.05,10.23,-0.55,-5.3763,0.7365,16300760,158422718.89,21425019686.4,21425019686.4
2020-10-23,'002461,÷ÈΩ≠∆°æ∆,10.23,10.59,9.83,10.05,9.97,0.26,2.6078,1.0105,22365581,229271812.89,22642350350.4,22642350350.4
2020-10-22,'002461,÷ÈΩ≠∆°æ∆,9.97,10.02,9.63,9.77,9.82,0.15,1.5275,0.3924,8685319,85271005.37,22066884945.6,22066884945.6
2020-10-21,'002461,÷ÈΩ≠∆°æ∆,9.82,10.08,9.72,9.81,9.87,-0.05,-0.5066,0.326,7215515,71215959.35,21734885673.6,21734885673.6
2020-10-20,'002461,÷ÈΩ≠∆°æ∆,9.87,9.88,9.58,9.63,9.65,0.22,2.2798,0.3039,6726035,65802015.72,21845552097.6,21845552097.6
2020-10-19,'002461,÷ÈΩ≠∆°æ∆,9.65,9.98,9.6,9.83,9.78,-0.13,-1.3292,0.2807,6212927,60619532.0,21358619832.0,21358619832.0
2020-10-16,'002461,÷ÈΩ≠∆°æ∆,9.78,10.12,9.73,10.03,9.99,-0.21,-2.1021,0.3461,7660015,75483793.11,21646352534.4,21646352534.4
2020-10-15,'002461,÷ÈΩ≠∆°æ∆,9.99,10.1,9.89,10.1,10.04,-0.05,-0.498,0.3088,6834160,68251445.55,22111151515.2,22111151515.2
2020-10-14,'002461,÷ÈΩ≠∆°æ∆,10.04,10.43,10.01,10.32,10.33,-0.29,-2.8074,0.4001,8854900,89660248.0,22221817939.2,22221817939.2
2020-10-13,'002461,÷ÈΩ≠∆°æ∆,10.33,10.37,10.12,10.23,10.23,0.1,0.9775,0.3573,7908392,81324364.97,22863683198.4,22863683198.4
2020-10-12,'002461,÷ÈΩ≠∆°æ∆,10.23,10.24,9.92,9.98,9.98,0.25,2.505,0.4554,10080572,102134538.75,22642350350.4,22642350350.4
2020-10-09,'002461,÷ÈΩ≠∆°æ∆,9.98,10.1,9.88,10.09,9.92,0.06,0.6048,0.4363,9656923,96264877.69,22089018230.4,22089018230.4
